Strain Name	Virus Species	GenBank Accession	Sequence Length	Collection Date	Host	GenBank Host	Country	Mol Type
PUMCH5568	Betacoronavirus 1	HM130789	378	06/26/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH5570	Betacoronavirus 1	HM130790	378	06/26/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH5617	Betacoronavirus 1	HM130791	378	07/03/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH5625	Betacoronavirus 1	HM130792	378	07/04/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH5652	Betacoronavirus 1	HM130793	378	07/08/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH5656	Betacoronavirus 1	HM130794	378	07/08/2007	Human	Homo sapiens	China	genomic RNA	
PUMCH607	Betacoronavirus 1	HM130760	378	09/10/2005	Human	Homo sapiens	China	genomic RNA	
PUMCH648	Betacoronavirus 1	HM130761	378	09/14/2005	Human	Homo sapiens	China	genomic RNA	
PUMCH731	Betacoronavirus 1	HM130762	376	09/23/2005	Human	Homo sapiens	China	genomic RNA	
PUMCH7712	Betacoronavirus 1	HM130795	378	11/09/2008	Human	Homo sapiens	China	genomic RNA	
PUMCH7722	Betacoronavirus 1	HM130796	378	11/11/2008	Human	Homo sapiens	China	genomic RNA	
PUMCH8099	Betacoronavirus 1	HM130797	378	02/16/2009	Human	Homo sapiens	China	genomic RNA	
PUMCH8164	Betacoronavirus 1	HM130798	378	03/04/2009	Human	Homo sapiens	China	genomic RNA	
PUMCH8375	Betacoronavirus 1	HM130799	378	04/15/2009	Human	Homo sapiens	China	genomic RNA	
PUMCH938	Betacoronavirus 1	HM130763	377	10/17/2005	Human	Homo sapiens	China	genomic RNA	
QPID04_0018	Betacoronavirus 1	JQ732196	225	08/01/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0019	Betacoronavirus 1	JQ732195	225	08/02/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0021	Betacoronavirus 1	JQ732185	225	08/02/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0027	Betacoronavirus 1	JQ732187	225	06/29/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0028	Betacoronavirus 1	JQ732188	225	07/01/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0029	Betacoronavirus 1	JQ732189	225	06/27/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0032	Betacoronavirus 1	JQ732191	225	07/22/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0034	Betacoronavirus 1	JQ732192	225	07/17/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0035	Betacoronavirus 1	JQ732193	225	07/09/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0036	Betacoronavirus 1	JQ732194	225	08/02/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0037	Betacoronavirus 1	JQ732183	225	06/28/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0039	Betacoronavirus 1	JQ732190	225	07/20/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0045	Betacoronavirus 1	JQ732186	225	08/04/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0046	Betacoronavirus 1	JQ732203	225	08/03/2004	Human	Homo sapiens	Australia	genomic RNA	
QPID04_0047	Betacoronavirus 1	JQ732184	225	07/30/2004	Human	Homo sapiens	Australia	genomic RNA	
SH-4	Betacoronavirus 1	KC294430	438	2012	Human	Homo sapiens	China	mRNA	
sh3065	Betacoronavirus 1	KP347637	369	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
SIN06-NTU-259	Betacoronavirus 1	EU370702	130	-N/A-	Unknown	-N/A-	Singapore	genomic RNA	
sloOC43-1	Betacoronavirus 1	KF668028	933	02/10/2011	Human	Homo sapiens	Slovenia	genomic RNA	
sloOC43-2	Betacoronavirus 1	KF668030	884	02/20/2011	Human	Homo sapiens	Slovenia	genomic RNA	
sloOC43-3	Betacoronavirus 1	KF668031	943	02/22/2011	Human	Homo sapiens	Slovenia	genomic RNA	
SZ14014d3/2014	Betacoronavirus 1	KU745548	4077	2014	Human	Homo sapiens	China	genomic RNA	
SZ14014d3/2014	Betacoronavirus 1	KU745580	1347	2014	Human	Homo sapiens	China	genomic RNA	
SZ14034d5/2014	Betacoronavirus 1	KU745564	2783	2014	Human	Homo sapiens	China	genomic RNA	
TN00_8-5	Betacoronavirus 1	KM077095	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN83_2-27	Betacoronavirus 1	KM077096	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN85_1-15	Betacoronavirus 1	KM077098	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN85_2-6	Betacoronavirus 1	KM077108	807	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN87_1-25	Betacoronavirus 1	KM077126	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN87_2-5	Betacoronavirus 1	KM077100	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN87_3-16	Betacoronavirus 1	KM077103	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN87_3-19	Betacoronavirus 1	KM077102	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN87_3-6	Betacoronavirus 1	KM077099	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_1-33	Betacoronavirus 1	KM077101	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_1-43	Betacoronavirus 1	KM077097	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN90_1-54	Betacoronavirus 1	KM077115	813	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_1-11	Betacoronavirus 1	KM077118	813	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_1-38	Betacoronavirus 1	KM077116	813	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_1-58	Betacoronavirus 1	KM077119	813	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_1-66	Betacoronavirus 1	KM077112	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_2-10	Betacoronavirus 1	KM077109	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_2-11	Betacoronavirus 1	KM077111	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_2-36	Betacoronavirus 1	KM077110	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_2-6	Betacoronavirus 1	KM077117	813	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN91_3-29	Betacoronavirus 1	KM077113	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN92_11-43	Betacoronavirus 1	KM077105	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN92_5-1	Betacoronavirus 1	KM077114	813	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN93_1-48	Betacoronavirus 1	KM077120	807	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN94_1-72	Betacoronavirus 1	KM077104	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN95_1-15	Betacoronavirus 1	KM077107	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN95_1-18	Betacoronavirus 1	KM077121	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN95_3-23	Betacoronavirus 1	KM077106	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN96_12-48	Betacoronavirus 1	KM077122	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN96_12-7	Betacoronavirus 1	KM077127	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN96_5-6	Betacoronavirus 1	KM077123	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN97_1-4	Betacoronavirus 1	KM077125	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN97_1-5	Betacoronavirus 1	KM077124	816	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TN97_12-12	Betacoronavirus 1	KM077094	795	-N/A-	Human	Homo sapiens	USA	genomic RNA	
TNP 12636	Betacoronavirus 1	MG977451	30722	12/10/2016	Human	Homo sapiens	Cote dIvoire	genomic RNA	
TNP 12643	Betacoronavirus 1	MG977452	30704	12/10/2016	Human	Homo sapiens	Cote dIvoire	genomic RNA	
TNP F1778_2	Betacoronavirus 1	MG977444	30571	01/04/2017	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
TNP F1790_2	Betacoronavirus 1	MG977445	30677	12/31/2016	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
TNP F1791_2	Betacoronavirus 1	MG977446	30514	01/01/2016	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
TNP F1832_2	Betacoronavirus 1	MG977447	30705	12/26/2016	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
TNP F1833_2	Betacoronavirus 1	MG977448	30537	12/27/2016	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
TNP F1834_2	Betacoronavirus 1	MG977449	30721	12/28/2016	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
TNP F1835_2	Betacoronavirus 1	MG977450	30503	12/30/2016	Chimpanzee	Pan troglodytes verus	Cote dIvoire	genomic RNA	
Tokyo/SGH-06/2015	Betacoronavirus 1	LC315648	8013	2015	Unknown	-N/A-	Japan	genomic RNA	
Tokyo/SGH-36/2014	Betacoronavirus 1	LC315646	8016	2014	Unknown	-N/A-	Japan	genomic RNA	
Tokyo/SGH-61/2014	Betacoronavirus 1	LC315647	7388	2014	Unknown	-N/A-	Japan	genomic RNA	
Tokyo/SGH-65/2016	Betacoronavirus 1	LC315649	4482	2016	Unknown	-N/A-	Japan	genomic RNA	
UNKNOWN-AF124989	Betacoronavirus 1	AF124989	922	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AF523843	Betacoronavirus 1	AF523843	948	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AH013296	Betacoronavirus 1	AH013296	776	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY382775	Betacoronavirus 1	AY382775	333	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-AY461522	Betacoronavirus 1	AY461522	1314	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-GN352067	Betacoronavirus 1	GN352067	60	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-GN352068	Betacoronavirus 1	GN352068	60	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-GN352070	Betacoronavirus 1	GN352070	60	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-GN352072	Betacoronavirus 1	GN352072	60	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-HC734564	Betacoronavirus 1	HC734564	250	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-HC734573	Betacoronavirus 1	HC734573	4060	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-HC734582	Betacoronavirus 1	HC734582	497	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-HH977461	Betacoronavirus 1	HH977461	24	-N/A-	Unknown	-N/A-	-N/A-	unassigned RNA	
UNKNOWN-HV540165	Betacoronavirus 1	HV540165	358	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
WZ-303	Betacoronavirus 1	MG197716	30515	06/06/2015	Unknown	-N/A-	China	genomic RNA	
WZ-522	Betacoronavirus 1	MG197717	30524	07/06/2015	Unknown	-N/A-	China	genomic RNA	
XH1316	Betacoronavirus 1	KF512614	546	01/2011	Human	Homo sapiens	China	genomic RNA	
XH1327	Betacoronavirus 1	KF512615	546	01/2011	Human	Homo sapiens	China	genomic RNA	
XH1340	Betacoronavirus 1	KF512616	558	01/2011	Human	Homo sapiens	China	genomic RNA	
XH1377	Betacoronavirus 1	KF512617	558	02/2011	Human	Homo sapiens	China	genomic RNA	
XH1400	Betacoronavirus 1	KF512618	546	03/2011	Human	Homo sapiens	China	genomic RNA	
XH1415	Betacoronavirus 1	KF512619	558	04/2011	Human	Homo sapiens	China	genomic RNA	
XH1440	Betacoronavirus 1	KF512620	558	08/2011	Human	Homo sapiens	China	genomic RNA	
XH1444	Betacoronavirus 1	KF512621	546	08/2011	Human	Homo sapiens	China	genomic RNA	
XH1466	Betacoronavirus 1	KF512622	558	12/2011	Human	Homo sapiens	China	genomic RNA	
XH1470	Betacoronavirus 1	KF512623	558	12/2011	Human	Homo sapiens	China	genomic RNA	
YC-207	Betacoronavirus 1	MG197722	30515	12/02/2015	Unknown	-N/A-	China	genomic RNA	
YC-55	Betacoronavirus 1	MG197718	30538	03/12/2015	Unknown	-N/A-	China	genomic RNA	
YC-67	Betacoronavirus 1	MG197719	30499	06/04/2015	Unknown	-N/A-	China	genomic RNA	
YC-68	Betacoronavirus 1	MG197720	30567	06/05/2015	Unknown	-N/A-	China	genomic RNA	
YC-72	Betacoronavirus 1	MG197721	30521	06/13/2015	Unknown	-N/A-	China	genomic RNA	
UNKNOWN-AF523844	Betacoronavirus 1	AF523844	948	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-HC734583	Betacoronavirus 1	HC734583	497	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
4438	Betacoronavirus 1	HM366154	432	11/16/2009	Swine	porcine	South Korea	genomic RNA	
4439	Betacoronavirus 1	HM366155	432	11/16/2009	Swine	porcine	South Korea	genomic RNA	
4440	Betacoronavirus 1	HM366156	432	11/16/2009	Swine	porcine	South Korea	genomic RNA	
4450	Betacoronavirus 1	HM366157	432	11/18/2009	Swine	porcine	South Korea	genomic RNA	
4500	Betacoronavirus 1	HM366158	432	12/08/2009	Swine	porcine	South Korea	genomic RNA	
4545	Betacoronavirus 1	HM366159	432	12/19/2009	Swine	porcine	South Korea	genomic RNA	
4546	Betacoronavirus 1	HM366160	432	12/19/2009	Swine	porcine	South Korea	genomic RNA	
4610	Betacoronavirus 1	HM366161	432	01/14/2010	Swine	porcine	South Korea	genomic RNA	
4651	Betacoronavirus 1	HM366163	432	01/25/2010	Swine	porcine	South Korea	genomic RNA	
4659	Betacoronavirus 1	HM366164	432	01/29/2010	Swine	porcine	South Korea	genomic RNA	
4660	Betacoronavirus 1	HM366165	432	01/29/2010	Swine	porcine	South Korea	genomic RNA	
4663	Betacoronavirus 1	HM366167	432	02/01/2010	Swine	porcine	South Korea	genomic RNA	
4681	Betacoronavirus 1	HM366166	432	02/04/2010	Swine	porcine	South Korea	genomic RNA	
4699	Betacoronavirus 1	HM366168	432	02/12/2010	Swine	porcine	South Korea	genomic RNA	
4733	Betacoronavirus 1	HM366169	429	02/24/2010	Swine	porcine	South Korea	genomic RNA	
4770	Betacoronavirus 1	HM366170	432	03/08/2010	Swine	porcine	South Korea	genomic RNA	
4771	Betacoronavirus 1	HM366171	432	03/08/2010	Swine	porcine	South Korea	genomic RNA	
4786	Betacoronavirus 1	HM366172	432	03/11/2010	Swine	porcine	South Korea	genomic RNA	
4803	Betacoronavirus 1	HM366174	432	03/15/2010	Swine	porcine	South Korea	genomic RNA	
4876	Betacoronavirus 1	HM366175	432	03/30/2010	Swine	porcine	South Korea	genomic RNA	
67N	Betacoronavirus 1	AB362589	3030	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
CC14	Betacoronavirus 1	MF083115	30682	03/2014	Swine	Sus scrofa	China	genomic RNA	
CP10-155-1	Betacoronavirus 1	HM366173	432	03/11/2010	Swine	porcine	South Korea	genomic RNA	
CSS-NIAHPS104-2016	Betacoronavirus 1	KY418019	474	05/23/2016	Swine	swine	Thailand	genomic RNA	
CSS-NIAHSK20-2016	Betacoronavirus 1	KY418018	428	05/23/2016	Swine	swine	Thailand	genomic RNA	
CZE/P234/2016	Betacoronavirus 1	MH475347	1538	04/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P235/2016	Betacoronavirus 1	MH475348	1051	04/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P236/2016	Betacoronavirus 1	MH475349	1547	04/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P237/2016	Betacoronavirus 1	MH475350	1553	04/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P238/2016	Betacoronavirus 1	MH475351	1560	04/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P579/2016	Betacoronavirus 1	MH475352	1552	11/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P581/2016	Betacoronavirus 1	MH475353	1561	11/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P681/2016	Betacoronavirus 1	MH475354	1554	12/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P692/2016	Betacoronavirus 1	MH475355	1554	12/2016	Swine	pig	Czech Republic	genomic RNA	
CZE/P694/2016	Betacoronavirus 1	MH475356	1561	12/2016	Swine	pig	Czech Republic	genomic RNA	
HEV-CC14	Betacoronavirus 1	KU127229	8123	02/2014	Swine	Sus scrofa	China	genomic RNA	
HEV-JL15	Betacoronavirus 1	KY348417	693	08/07/2015	Swine	piglet	China	genomic RNA	
HEV-JT06	Betacoronavirus 1	FJ009232	1275	-N/A-	Swine	piglet	China	genomic RNA	
HEV-JT06	Betacoronavirus 1	FJ009233	693	-N/A-	Swine	piglet	China	genomic RNA	
HEV-JT06	Betacoronavirus 1	FJ009234	1350	-N/A-	Swine	piglet	China	genomic RNA	
JL/2008	Betacoronavirus 1	KY994645	30684	08/21/2008	Swine	piglet	China	genomic RNA	
M1307	Betacoronavirus 1	HM366162	432	01/14/2010	Swine	porcine	South Korea	genomic RNA	
PHEV CoV USA-15TOSU0331	Betacoronavirus 1	KY419104	30530	08/15/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU0582	Betacoronavirus 1	KY419105	30513	08/20/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1209	Betacoronavirus 1	KY419107	29866	07/25/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1362	Betacoronavirus 1	KY419110	30515	08/12/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1582	Betacoronavirus 1	KY419113	29900	07/25/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1655	Betacoronavirus 1	KY419109	29906	08/01/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1727	Betacoronavirus 1	KY419111	29866	08/08/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1765	Betacoronavirus 1	KY419112	30531	08/01/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU1785	Betacoronavirus 1	KY419106	29866	08/15/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU24992	Betacoronavirus 1	KY419108	751	10/03/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV CoV USA-15TOSU25049	Betacoronavirus 1	KY419103	30632	09/15/2015	Swine	Sus scrofa scrofa	USA	genomic RNA	
PHEV_VIRES_NM01_C1	Betacoronavirus 1	MK378611	789	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C10	Betacoronavirus 1	MK378620	811	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C2	Betacoronavirus 1	MK378612	1359	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C3	Betacoronavirus 1	MK378613	450	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C4	Betacoronavirus 1	MK378614	453	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C5	Betacoronavirus 1	MK378615	822	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C6	Betacoronavirus 1	MK378616	402	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C7	Betacoronavirus 1	MK378617	488	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C8	Betacoronavirus 1	MK378618	1173	04/2017	Swine	Sus scrofa	China	genomic RNA	
PHEV_VIRES_NM01_C9	Betacoronavirus 1	MK378619	416	04/2017	Swine	Sus scrofa	China	genomic RNA	
TN11	Betacoronavirus 1	AF523845	948	-N/A-	Unknown	-N/A-	-N/A-	genomic RNA	
UNKNOWN-EF602436	Betacoronavirus 1	EF602436	116	-N/A-	Unknown	-N/A-	Argentina	genomic RNA	
UNKNOWN-HC734565	Betacoronavirus 1	HC734565	250	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-HC734574	Betacoronavirus 1	HC734574	4056	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UNKNOWN-HC734584	Betacoronavirus 1	HC734584	497	-N/A-	Unknown	-N/A-	-N/A-	unassigned DNA	
UU	Betacoronavirus 1	KY492680	4047	04/2015	Swine	pig	Netherlands	mRNA	
US/OH1/2003	Betacoronavirus 1	EF424621	30995	-N/A-	Antelope	antelope	USA	genomic RNA	
UNKNOWN-FJ425188	Betacoronavirus 1	FJ425188	30995	01/01/1994	Deer	sambar deer	USA	genomic RNA	
UNKNOWN-FJ425190	Betacoronavirus 1	FJ425190	30987	01/01/1994	Deer	sambar deer	USA	genomic RNA	
UNKNOWN-FJ425189	Betacoronavirus 1	FJ425189	30997	01/01/1994	Deer	sambar deer	USA	genomic RNA	
W17-18	Betacoronavirus 1	MG518518	31034	02/24/2017	Unknown	Hydropotes inermis (water deer)	South Korea	genomic RNA	
UNKNOWN-FJ425185	Betacoronavirus 1	FJ425185	30940	01/01/1994	Antelope	waterbuck	USA	genomic RNA	
UNKNOWN-FJ425184	Betacoronavirus 1	FJ425184	30995	01/01/1994	Antelope	waterbuck	USA	genomic RNA	
UNKNOWN-FJ425186	Betacoronavirus 1	FJ425186	30962	01/01/1994	Antelope	waterbuck	USA	genomic RNA	
UNKNOWN-FJ425187	Betacoronavirus 1	FJ425187	31020	01/01/1994	Deer	white-tailed deer	USA	genomic RNA	
QH1	Betacoronavirus 1	MH741343	488	2015	Yak	yak	China	genomic RNA	
QH1	Betacoronavirus 1	MH741383	642	2015	Yak	yak	China	genomic RNA	
QH1	Betacoronavirus 1	MH741393	773	2015	Yak	yak	China	genomic RNA	
QH1	Betacoronavirus 1	MH810151	4092	2017	Yak	yak	China	genomic RNA	
QH10	Betacoronavirus 1	MH741334	488	2015	Yak	yak	China	genomic RNA	
QH10	Betacoronavirus 1	MH741374	642	2015	Yak	yak	China	genomic RNA	
QH10	Betacoronavirus 1	MH741384	773	2015	Yak	yak	China	genomic RNA	
QH2	Betacoronavirus 1	MH741342	488	2015	Yak	yak	China	genomic RNA	
QH2	Betacoronavirus 1	MH741382	642	2015	Yak	yak	China	genomic RNA	
QH2	Betacoronavirus 1	MH741392	773	2015	Yak	yak	China	genomic RNA	
QH2	Betacoronavirus 1	MH810152	4092	2017	Yak	yak	China	genomic RNA	
QH3	Betacoronavirus 1	MH741341	488	2015	Yak	yak	China	genomic RNA	
QH3	Betacoronavirus 1	MH741381	642	2015	Yak	yak	China	genomic RNA	
QH3	Betacoronavirus 1	MH741391	773	2015	Yak	yak	China	genomic RNA	
QH3	Betacoronavirus 1	MH810153	4092	2017	Yak	yak	China	genomic RNA	
QH4	Betacoronavirus 1	MH741340	488	2015	Yak	yak	China	genomic RNA	
QH4	Betacoronavirus 1	MH741380	642	2015	Yak	yak	China	genomic RNA	
QH4	Betacoronavirus 1	MH741390	773	2015	Yak	yak	China	genomic RNA	
QH5	Betacoronavirus 1	MH741339	488	2015	Yak	yak	China	genomic RNA	
QH5	Betacoronavirus 1	MH741379	642	2015	Yak	yak	China	genomic RNA	
QH5	Betacoronavirus 1	MH741389	773	2015	Yak	yak	China	genomic RNA	
QH6	Betacoronavirus 1	MH741338	488	2015	Yak	yak	China	genomic RNA	
QH6	Betacoronavirus 1	MH741378	642	2015	Yak	yak	China	genomic RNA	
QH6	Betacoronavirus 1	MH741388	773	2015	Yak	yak	China	genomic RNA	
QH7	Betacoronavirus 1	MH741337	488	2015	Yak	yak	China	genomic RNA	
QH7	Betacoronavirus 1	MH741377	642	2015	Yak	yak	China	genomic RNA	
QH7	Betacoronavirus 1	MH741387	773	2015	Yak	yak	China	genomic RNA	
QH8	Betacoronavirus 1	MH741336	488	2015	Yak	yak	China	genomic RNA	
QH8	Betacoronavirus 1	MH741376	642	2015	Yak	yak	China	genomic RNA	
QH8	Betacoronavirus 1	MH741386	773	2015	Yak	yak	China	genomic RNA	
QH9	Betacoronavirus 1	MH741335	488	2015	Yak	yak	China	genomic RNA	
QH9	Betacoronavirus 1	MH741375	642	2015	Yak	yak	China	genomic RNA	
QH9	Betacoronavirus 1	MH741385	773	2015	Yak	yak	China	genomic RNA	
SC1	Betacoronavirus 1	MH741333	488	2015	Yak	yak	China	genomic RNA	
SC1	Betacoronavirus 1	MH741373	642	2015	Yak	yak	China	genomic RNA	
SC1	Betacoronavirus 1	MH741423	773	2015	Yak	yak	China	genomic RNA	
SC1	Betacoronavirus 1	MH810154	4092	2017	Yak	yak	China	genomic RNA	
SC10	Betacoronavirus 1	MH741324	488	2015	Yak	yak	China	genomic RNA	
SC10	Betacoronavirus 1	MH741364	642	2015	Yak	yak	China	genomic RNA	
SC10	Betacoronavirus 1	MH741414	773	2015	Yak	yak	China	genomic RNA	
SC2	Betacoronavirus 1	MH741332	488	2015	Yak	yak	China	genomic RNA	
SC2	Betacoronavirus 1	MH741372	642	2015	Yak	yak	China	genomic RNA	
SC2	Betacoronavirus 1	MH741422	773	2015	Yak	yak	China	genomic RNA	
SC2	Betacoronavirus 1	MH810155	4092	2017	Yak	yak	China	genomic RNA	
SC3	Betacoronavirus 1	MH741331	488	2015	Yak	yak	China	genomic RNA	
SC3	Betacoronavirus 1	MH741371	642	2015	Yak	yak	China	genomic RNA	
SC3	Betacoronavirus 1	MH741421	773	2015	Yak	yak	China	genomic RNA	
SC3	Betacoronavirus 1	MH810156	4092	2017	Yak	yak	China	genomic RNA	
SC4	Betacoronavirus 1	MH741330	488	2015	Yak	yak	China	genomic RNA	
SC4	Betacoronavirus 1	MH741370	642	2015	Yak	yak	China	genomic RNA	
SC4	Betacoronavirus 1	MH741420	773	2015	Yak	yak	China	genomic RNA	
SC5	Betacoronavirus 1	MH741329	488	2015	Yak	yak	China	genomic RNA	
SC5	Betacoronavirus 1	MH741369	642	2015	Yak	yak	China	genomic RNA	
SC5	Betacoronavirus 1	MH741419	773	2015	Yak	yak	China	genomic RNA	
SC6	Betacoronavirus 1	MH741328	488	2015	Yak	yak	China	genomic RNA	
SC6	Betacoronavirus 1	MH741368	642	2015	Yak	yak	China	genomic RNA	
SC6	Betacoronavirus 1	MH741418	773	2015	Yak	yak	China	genomic RNA	
SC7	Betacoronavirus 1	MH741327	488	2015	Yak	yak	China	genomic RNA	
SC7	Betacoronavirus 1	MH741367	642	2015	Yak	yak	China	genomic RNA	
SC7	Betacoronavirus 1	MH741417	773	2015	Yak	yak	China	genomic RNA	
SC8	Betacoronavirus 1	MH741326	488	2015	Yak	yak	China	genomic RNA	
SC8	Betacoronavirus 1	MH741366	642	2015	Yak	yak	China	genomic RNA	
SC8	Betacoronavirus 1	MH741416	773	2015	Yak	yak	China	genomic RNA	
SC9	Betacoronavirus 1	MH741325	488	2015	Yak	yak	China	genomic RNA	
SC9	Betacoronavirus 1	MH741365	642	2015	Yak	yak	China	genomic RNA	
